ROLLINGDB_ID,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
SAMEA1569360,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0067654639175257,4
SAMEA1569361,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0194730116229538,1
SAMEA1569363,1.2.2,1.2.2.2,"indo_oceanic,tur,mungi",,,0.0230623601629281,1
SAMEA1569366,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0183743779507464,1
SAMEA1569368,4.6.2.1,4.2.1.1.1.2.1.1.1,"cameroon,canetti,suricattae",,4,0.0064094346878605,4
SAMEA1569369,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0408473221422861,4
SAMEA1573039,"6,BOV_AFRI",6,"westafrican2,canetti,westafrican1",,,0.0100025794617523,"6,BOV_AFRI"
SAMEA1573041,2.2.1,2.2.1,"beijing,canetti,westafrican1",lin2.2.1,,0.0117988499511771,2
SAMEA1573042,2.1,2.1,"beijing,mungi,canetti","lin2,proto_beijing",,0.0112242461084214,2
SAMEA1573043,7,7,ethiopian,,,0.009701001281918,7
SAMEA1688472,1.1.3,1.1.1.2.i1,"indo_oceanic,mungi",,,0.0466679849713268,1
SAMEA1688476,4.4.1.2,"4.2.1.2.2.1.2,4.2.1.2.1.1.i3.1","lam,stype,canetti",,4.3/LAM,0.2787016629933881,4
SAMEA1688481,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,canetti",,4.3/LAM,0.0032154340836012,4
SAMEA1688482,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0099774096385542,2
SAMEA1688483,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asia_ancestral_3",,0.0089746466232892,2
SAMEA1688484,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0045188729399255,4
SAMEA1688486,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0101137800252844,3
SAMEA1688492,4.1.1.3,4.1.i1.2.1,"xtype,caprae,canetti",,4,0.0199545589252197,4
SAMEA1688496,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,haarlem",,4.3/LAM,0.0109407052847513,4
SAMEA1688497,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0047011417058428,4
SAMEA1688500,1.1.3,1.1.1.2.i1,"indo_oceanic,mungi",,,0.0338260753762152,1
SAMEA1688501,1.2.2,1.2.2.2,"indo_oceanic,mungi",,,0.0150953389830508,1
SAMEA1688503,1.2.2,1.2.2.1,"indo_oceanic,beijing,mungi",,,0.0174386920980926,1
SAMEA1688504,3,3.1.1,"east_african_indian,mungi",,,0.0208676551345414,3
SAMEA1688505,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.0057296932928884,4
SAMEA1688506,1.1.3,1.1.1.2.i1,"indo_oceanic,mungi",,,0.0271551172025105,1
SAMEA1688508,4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,0.0320366132723112,4
SAMEA1688509,3.1.1,3.1.1.i1,east_african_indian,,,0.0216615698267074,3
SAMEA1688510,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,indo_oceanic",,4.3/LAM,0.004704037632301,4
SAMEA1688511,1.1.3,1.1.1.2.i1,"indo_oceanic,pinipedii,mungi",,,0.0522834245006996,1
SAMEA1688512,4.1.2,4.1.i1.1.2,haarlem,,4,0.0251857968620974,4
SAMEA1688513,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0037160906726124,4
SAMEA1688515,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0044915351836922,4
SAMEA1688516,3.1.1,3.1.1.i1,east_african_indian,,,0.0231859382042165,3
SAMEA1688517,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,indo_oceanic,beijing,mungi",,4.3/LAM,0.0152030406081216,4
SAMEA1688518,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0035694673256452,4
SAMEA1688521,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0114594594594594,2
SAMEA1688523,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,canetti",,4.3/LAM,0.0119719900609893,4
SAMEA1688526,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.003475397841595,4
SAMEA1688530,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0052270499836654,4
SAMEA1688532,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0041631973355537,4
SAMEA1688533,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0038828097423226,4
SAMEA1688541,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0033760022506681,4
SAMEA1688544,1.1.3,1.1.1.2.i1,"indo_oceanic,canetti,mungi",,,0.0223624639868294,1
SAMEA1688547,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0047931830285815,4
SAMEA1688549,"4.3.3,4.3.4","4.2.1.2.1.1.i3.1,4.2.1.2.1.1.i4.1",lam,,4.3/LAM,0.3174696435566,4
SAMEA1688550,1.1.3,1.1.1.2.i1,"indo_oceanic,mungi",,,0.0318763919821826,1
SAMEA1688554,2.2.1,2.2.1.1.1.i2,"beijing,indo_oceanic,mungi",lin2.2.1,,0.0245793901156677,2
SAMEA1688556,1.1.3,1.1.1.2.i1,"indo_oceanic,ethiopian,mungi",,,0.0236111111111111,1
SAMEA1688557,4.1.2,4.1.i1.1.1.2,haarlem,,4,0.0165020476993495,4
SAMEA1688559,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0052522978803226,4
SAMEA1688560,1.2.2,1.2.2.2,"indo_oceanic,westafrican1,mungi",,,0.0130281034803647,1
SAMEA1688561,4.3.4.1,4.2.1.2.1.1.i3.2,"lam,indo_oceanic",,4.3/LAM,0.0407343660355708,4
SAMEA1688563,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.0126608127424954,4
SAMEA1688564,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,canetti",,4.3/LAM,0.0029095141111434,4
SAMEA1688565,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0076089319544085,4
SAMEA1688566,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0114716486397902,4
SAMEA1688567,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0038745610848771,4
SAMEA1688569,4.3.3,4.2.1.2.1.1.i4.1,"lam,indo_oceanic",,4.3/LAM,0.043658469190384,4
SAMEA1688573,4.1.2,4.1.i1.1.2,haarlem,,4,0.0238953157595296,4
SAMEA1688576,4.6.2,4.2.1.1.1.2.1.2,cameroon,,4,0.023297351867671,4
SAMEA1688579,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0050427537820653,4
SAMEA1688581,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0197981366459627,4
SAMEA1688583,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0059799671101808,4
SAMEA1688584,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0220898485976669,4
SAMEA1688586,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0040638169777242,4
SAMEA1688587,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0047015535568274,4
SAMEA1688593,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.003735442759833,4
SAMEA1688594,2.2.1,2.2.1.1.1.i2,"beijing,mungi",lin2.2.1,,0.0124562937062937,2
SAMEA1688596,1.2.2,1.2.2.1,"indo_oceanic,mungi,canetti",,,0.0220288278487897,1
SAMEA1688597,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0058309037900874,4
SAMEA1688599,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0682622268470343,4
SAMEA1688603,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0045752442191171,4
SAMEA1688607,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,stype,east_african_indian",,4.3/LAM,0.0446349394028968,4
SAMEA1688609,4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0052272727272727,4
SAMEA1688610,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0058953574060427,4
SAMEA1688611,4.1.2,4.1.i1.1.1.2,haarlem,,4,0.016825378278904,4
SAMEA1688612,3.1.1,3.1.1.i1,"east_african_indian,canetti",,,0.073080553807426,3
SAMEA1688615,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,east_african_indian",,4.3/LAM,0.0173934963448449,4
SAMEA1688617,2.2.1,2.2.1.1.1.i2,"beijing,mungi",lin2.2.1,,0.0194626865671641,2
SAMEA1688618,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0044059795436664,4
SAMEA1688619,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,indo_oceanic,beijing",,4.3/LAM,0.0286172161172161,4
SAMEA1688620,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.004644373673036,4
SAMEA1688632,2.2.1,2.2.1.1.1.i2,"beijing,mungi",lin2.2.1,,0.0114434852439269,2
SAMEA1688633,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0184634448574969,1
SAMEA1688637,1.2.2,1.2.2.2,"indo_oceanic,westafrican1,mungi",,,0.015006821282401,1
SAMEA1688638,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0077202543142597,4
SAMEA1688643,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,canetti",,4.3/LAM,0.0033583879737725,4
SAMEA1688649,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0051888750518887,4
SAMEA1688650,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0403753198748933,4
SAMEA1688651,2.2.1,2.2.1.1.1.i2,"beijing,mungi",lin2.2.1,,0.0220230190349712,2
SAMEA1688652,4.2.2,4.2.2.1,"tur,dassie",,4,0.0229653505237711,4
SAMEA1688655,2.2.1,2.2.1.1.1.i2,beijing,lin2.2.1,,0.0989961642046845,2
SAMEA1688657,3.1.1,3.1.1.i1,"east_african_indian,beijing",,,0.1888225718936516,3
SAMEA1688659,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,beijing",,4.3/LAM,0.0043569187870338,4
SAMEA1688660,2.2.1,2.2.1.1.1.i2,"beijing,mungi",lin2.2.1,,0.0411620899425777,2
SAMEA1688670,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0162687886825817,4
SAMEA1688677,1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,0.0235224933842987,1
SAMEA1688678,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0074074074074074,4
SAMEA1688680,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,indo_oceanic,beijing",,4.3/LAM,0.0056427195155518,4
SAMEA1688682,1.1.3,1.1.1.2.i1,"indo_oceanic,mungi",,,0.0258920113672245,1
SAMEA1688683,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0044348877839,4
SAMEA1688684,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,indo_oceanic",,4.3/LAM,0.0123209493934011,4
SAMEA1688686,4.6.1.1,4.2.1.1.1.2.2.1.1.1.1,uganda,,4.6.1/Uganda,0.0141904599076765,4
SAMEA1688687,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0036773719048786,4
SAMEA1688689,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0050327126321087,4
SAMEA1688690,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0050753110674525,4
SAMEA1688691,1.2.2,1.2.2.1,"indo_oceanic,beijing,mungi",,,0.0184049079754601,1
SAMEA1688692,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0081979891724671,3
SAMEA1688694,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0048414023372287,4
SAMEA1688695,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.039755785886696,2
SAMEA1688697,2.2.1,2.2.1.1.1.i2,"beijing,indo_oceanic,mungi",lin2.2.1,,0.013715248525695,2
SAMEA1688698,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,beijing",,4.3/LAM,0.0044843049327354,4
SAMEA1688699,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0054176072234762,4
SAMEA1688700,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,canetti,beijing",,4.3/LAM,0.0169611307420494,4
SAMEA1688701,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0064925899788285,4
SAMEA1688702,4.1.1.3,4.1.i1.2.1,"xtype,westafrican1",,4,0.0287284536597551,4
SAMEA1705617,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0127267261248622,4
SAMEA1705620,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0145823611759216,2
SAMEA1705621,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0144710578842315,3
SAMEA1705622,4.7,4,"indo_oceanic,canetti",,4.10/PGG3,0.0049346965309378,4
SAMEA1705623,4.5,4.2.1.1.2,,,4.5,0.0157236313554458,4
SAMEA1705642,3,3.1.1,"east_african_indian,indo_oceanic,ghana,mungi",,,0.0098090052718001,3
SAMEA1705643,4.9,4.2.1.1.1.1.1.1.i2,canetti,,4.10/PGG3,0.0051936321553573,4
SAMEA1707114,2.2.1,2.2.1.1.1.i3,"beijing,canetti,mungi","lin2.2.1,central_asia",,0.0318083644217553,2
SAMEA1707117,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0075512858161681,2
SAMEA1707120,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0090999750685614,2
SAMEA1707121,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0110233629483382,4
SAMEA1707124,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0179839091339327,4
SAMEA1707125,2.2.1,2.2.1.1.2,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_2",,0.0072665429808286,2
SAMEA1707126,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0106366338182386,2
SAMEA1707128,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0439347439832014,2
SAMEA1707130,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0078749896924218,2
SAMEA1707134,2.2.1,2.2.1.1.1.i3,"beijing,ethiopian,mungi","lin2.2.1,central_asia",,0.0098021952221635,2
SAMEA1707135,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0055608399795126,4
SAMEA1707137,2.2.1,2.2.1.1.1,"beijing,haarlem,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0078104562950782,2
SAMEA1707139,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0093014772934524,2
SAMEA1707141,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.008240773916159,2
SAMEA1707142,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0053026955368979,4
SAMEA1707144,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0215247405882857,2
SAMEA1707145,2.2.1,2.2.1.1.1.i3,"beijing,bovis,mungi","lin2.2.1,central_asia",,0.0110323089046493,2
SAMEA1707146,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0386184647499762,2
SAMEA1707147,4.2.1,4.2.2.2.1,ural,,4,0.0234961075725406,4
SAMEA1707149,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.006657377302988,2
SAMEA1707150,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0305676855895196,4
SAMEA1707151,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0109780439121756,2
SAMEA1707152,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.0207758480766109,4
SAMEA1707153,2.2.1,2.2.1.1.1.i3,"beijing,orygis,mungi","lin2.2.1,central_asia",,0.0092411344289161,2
SAMEA1707154,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0063312009496801,4
SAMEA1707156,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0070001458363715,4
SAMEA1707157,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0120683252877831,2
SAMEA1707159,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0078656462585034,4
SAMEA1707160,4.2.1,4.2.2.2.1,"ural,beijing,canetti,mungi",,4,0.0216313917555827,4
SAMEA1707162,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0086172771840077,2
SAMEA1707163,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0094887683965917,2
SAMEA1707165,2.2.1,2.2.1.1.1.i3,"beijing,haarlem,mungi","lin2.2.1,central_asia",,0.0108928224080918,2
SAMEA1707166,2.2.1,2.2.1.1.1.i3,"beijing,haarlem,mungi","lin2.2.1,central_asia",,0.0183455070494309,2
SAMEA1707167,4.1.2,4.1.i1.1.1.1,haarlem,,4,0.0181331386150663,4
SAMEA1707169,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0063979526551503,4
SAMEA1707170,4.2.1,4.2.2.2.1,ural,,4,0.0188993885491939,4
SAMEA1707171,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0087818989565037,2
SAMEA1707175,2.2.1,2.2.1.1.1.i3,"beijing,canetti","lin2.2.1,central_asia",,0.0084548721200591,2
SAMEA1707176,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0095675468809797,2
SAMEA1707179,2.2.1,2.2.1.1.1,"beijing,haarlem,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0116261957321559,2
SAMEA1707180,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0123398754260195,2
SAMEA1707182,4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing",,4.1.2/Haarlem,0.0111076507837641,4
SAMEA1707183,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0661577608142493,2
SAMEA1707184,4.1,4.1.i1.2.1,"xtype,beijing",,4,0.0108817248042306,4
SAMEA1707187,2.2.1,2.2.1.1.1.i3,"beijing,haarlem,mungi","lin2.2.1,central_asia",,0.0130022573363431,2
SAMEA1707188,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0112730411821459,2
SAMEA1707189,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0093338990241832,2
SAMEA1707191,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0094314508461684,2
SAMEA1707192,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0073128987085732,2
SAMEA1707194,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.008405456423407,2
SAMEA1707196,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.009498853586636,2
SAMEA1707197,4.2.1,4.2.2.2.1,ural,,4,0.0252319529305272,4
SAMEA1707198,4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing",,4.1.2/Haarlem,0.050218012328973,4
SAMEA1707199,4,4.2.1.1.2,"ghana,cameroon",,4.5,0.0046543938867662,4
SAMEA1707200,4.3.3,4.2.1.2.1.1.i4.1,"lam,westafrican2",,4.3/LAM,0.1304819499584525,4
SAMEA1707201,4.1.2,4.1.i1.1.1.1,"haarlem,beijing",,4,0.0237601357722044,4
SAMEA1707202,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0101727562752061,2
SAMEA1707203,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0098537336412625,2
SAMEA1707205,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0131555555555555,2
SAMEA1707206,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0107340720221606,2
SAMEA1707208,4.8,4.2.1.1.1.1.1.1.i1,caprae,,4.10/PGG3,0.0213695968916949,4
SAMEA1707210,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0093566603919831,2
SAMEA1707213,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0089051497998067,2
SAMEA1707215,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0091387427305455,2
SAMEA1707217,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0134807993544405,4
SAMEA1707218,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.016369710467706,2
SAMEA1707221,4.1.2,4.1.i1.1.1.2,haarlem,,4,0.0167555217060167,4
SAMEA1707223,2.2.1,2.2.1.1.1.i3,"beijing,haarlem","lin2.2.1,central_asia",,0.0189735481389684,2
SAMEA1707225,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.01005291005291,2
SAMEA1707226,2.2.1,2.2.1.1.1.i3,"beijing,canetti,mungi","lin2.2.1,central_asia",,0.0133072884873641,2
SAMEA1707229,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0074506939371804,4
SAMEA1707231,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0224106602059357,4
SAMEA1707233,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,beijing,westafrican2",,4.3/LAM,0.0235602094240837,4
SAMEA1707234,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0087973334790448,2
SAMEA1707235,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0099357537725982,2
SAMEA1707237,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0100271002710027,2
SAMEA1707239,4.2.1,4.2.2.2.2,ural,,4,0.0180548458524953,4
SAMEA1707240,4.2.1,4.2.2.2.1,"ural,beijing,canetti,mungi",,4,0.0293659999434181,4
SAMEA1707242,2.2.1,2.2.1.1.1,"beijing,haarlem,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.010613751730503,2
SAMEA1707244,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0107980320746278,2
SAMEA1707246,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.012107566166787,4
SAMEA1707250,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.008101340403594,4
SAMEA1707252,2.2.1,2.2.1.1.1.i3,"beijing,canetti,mungi","lin2.2.1,central_asia",,0.0175980655561526,2
SAMEA1707253,2.2.1,2.2.1.1.2,"beijing,canetti","lin2.2.1,asia_ancestral_2",,0.0117041587117124,2
SAMEA1707257,4.1.2,4.1.i1.1.1.1,haarlem,,4,0.0195349952061361,4
SAMEA1707258,4.4.1.1,4.2.1.2.2.1.1,"stype,canetti,haarlem",,4,0.0117181985034589,4
SAMEA1707261,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.011068443641292,2
SAMEA1707263,4.2.1,4.2.2.2.1,"ural,canetti",,4,0.021007525083612,4
SAMEA1707264,2.2.1,2.2.1.1.1,"beijing,haarlem,mungi","lin2.2.1,asian_african_2",,0.0108493490390576,2
SAMEA1707266,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0094668214700366,2
SAMEA1707267,4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing",,4.1.2/Haarlem,0.0384972397283697,4
SAMEA1707269,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0103146624885755,2
SAMEA1707270,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0082953131480713,2
SAMEA1707271,2.2.1,2.2.1.1.1.i3,"beijing,haarlem","lin2.2.1,central_asia",,0.0112869586553797,2
SAMEA1707272,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0111408199643493,2
SAMEA1707274,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.017954893803372,4
SAMEA1707275,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0089416593374377,2
SAMEA1707277,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0219817382482245,4
SAMEA1707278,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0137619610794538,2
SAMEA1707279,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0082270670505964,2
SAMEA1707280,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0068504736129905,4
SAMEA1707282,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0111111111111111,2
SAMEA1707284,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0093281379147479,2
SAMEA1707286,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0126877265665458,2
SAMEA1707287,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0112950840713643,2
SAMEA1707288,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0053366970696681,4
SAMEA1707290,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0112219451371571,2
SAMEA1707291,2.2.1,2.2.1.1.1.i3,"beijing,haarlem,mungi","lin2.2.1,central_asia",,0.0100613915416098,2
SAMEA1707292,2.2.1,2.2.1.1.1.i3,"beijing,ethiopian,mungi","lin2.2.1,central_asia",,0.0093711276332094,2
SAMEA1707293,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0116845180136319,2
SAMEA1707295,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0115632447700591,2
SAMEA1707296,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0112691928440625,2
SAMEA1707298,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0107340344790198,2
SAMEA1707300,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0123369756785336,2
SAMEA1707302,4.8,4.2.1.1.1.1.1.1.i1,caprae,,4.10/PGG3,0.0069400630914826,4
